koi_disposition,koi_pdisposition,koi_period,koi_time0bk,koi_time0,koi_eccen,koi_longp,koi_impact,koi_duration,koi_ingress,koi_depth,koi_ror,koi_srho,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_dor,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_quarters,koi_bin_oedp_sig,koi_model_dof,koi_model_chisq,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,koi_sage,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sdec,koi_fwm_srao,koi_fwm_sdeco,koi_fwm_prao,koi_fwm_pdeco,koi_dicco_mra,koi_dicco_mdec,koi_dicco_msky,koi_dikco_mra,koi_dikco_mdec,koi_dikco_msky
CANDIDATE,CANDIDATE,315.07717192,286.7429498,2455119.743,,,,10.31,,,,,,,,,,,,,,,,6.96441,8.19755,,1,3.0,1.0,11111011101110111000000000000000,,,,,,,,,,295.55298,40.877991,15.341,15.939,15.304,15.084,14.965,13.939,13.477,13.48,0.088,19.703555,40.87814,0.9,0.5,-0.0009,-0.00061,-1.0,-1.7,2.0,-1.2,-1.9,2.3
CANDIDATE,CANDIDATE,8.0018897,135.4193,2454968.419,0.0,,0.442,3.425,,102.7,0.009431,1.25859,0.9,0.0776,88.44,864.0,131.75,16.21,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2676,0.3928,2.6537175,7.3697395,9.8,1,168.0,1.0,11111111111111111000000000000000,0.1507,,,5830.0,4.54,-0.14,0.876,0.97,,290.91504,40.988499,15.032,15.534,14.966,14.817,14.718,13.819,13.475,13.413,0.084,19.394377,40.98799,1.7,-1.8,-0.00011,0.00015,-0.08,-0.7,0.7,0.0,-0.6,0.6
CANDIDATE,CANDIDATE,383.85362,426.5941,2455259.594,0.0,,0.5927,9.76,,422.9,0.019659,1.98657,2.78,1.1395,89.95,314.0,2.29,249.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.322,0.2817,6.9980717,7.107598,7.5,1,4.0,1.0,11111111111111111000000000000000,,,,6675.0,4.341,0.07,1.293,1.336,,294.28693,42.032791,15.232,15.561,15.186,15.091,15.051,14.272,13.983,13.954,0.002,19.61905,42.03255,-3.2,-0.9,0.00138,0.00047,2.5,-1.5,2.9,2.43,-1.4,2.8
CANDIDATE,CANDIDATE,2.564012541,134.2733914,2454967.273,0.0,,0.166,0.9433,,2551.9,0.046631,28.47291,7.27,0.037,89.56,1720.0,2065.56,21.468658,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3036,0.3098,6.221694,20.580484,5.3,1,69.0,1.0,00000000000001100000000000000000,1.0,,,6274.0,4.139,-0.36,1.428,1.024,,297.62299,42.09882,14.121,14.553,14.083,13.936,13.822,12.957,12.689,12.585,0.171,19.8415269,42.09886,-0.2,0.14,0.00046,0.00018,0.399,-0.158,0.429,0.42,-0.036,0.42
CANDIDATE,CANDIDATE,5.21395046,135.7252,2454968.725,0.0,,0.195,3.188,,78.5,0.008015,1.31714,1.24,0.0582,89.1,1201.0,492.29,12.37,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2329,0.4554,3.3737378,8.140921,8.6,1,256.0,1.0,11111111111111111000000000000000,0.1049,,,5529.0,4.123,0.14,1.412,0.965,,281.5202,42.169472,14.43,14.883,14.378,14.235,14.223,13.339,12.943,12.898,0.913,18.76801,42.16935,-0.1,-0.4,-4e-05,0.0,0.58,0.7,0.89,0.6,0.6,0.83
CANDIDATE,CANDIDATE,24.996068,144.9693,2454977.969,0.0,,0.409,5.623,,621.7,0.023016,0.97822,2.4,0.1693,89.26,604.0,31.43,31.8,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2602,0.4096,5.24733,8.62445,9.4,2,9.0,2.0,11100000000000000000000000000000,0.682,,,5761.0,4.492,0.14,0.956,1.035,,281.64999,42.132061,15.183,15.611,15.107,14.999,14.873,13.933,13.58,13.441,0.131,18.776682,42.13226,0.7,0.7,-0.00085,-0.00069,-0.65,-0.22,0.69,-0.76,-0.34,0.83
CANDIDATE,CANDIDATE,8.9429645,137.26373,2454970.264,0.0,,0.088,1.803,,233.5,0.013687,13.25947,0.89,0.0704,89.87,536.0,19.51,38.3,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1171,0.6215,3.1738057,7.133717,7.2,1,117.0,1.0,11110111011101110000000000000000,0.0717,,,4183.0,4.655,-0.26,0.594,0.582,,284.27499,42.123779,15.537,16.813,15.512,14.99,14.719,13.523,12.863,12.75,0.062,18.951639,42.1244,-1.1,2.2,7e-05,-0.0005,0.56,1.23,1.35,0.49,1.34,1.43
CANDIDATE,CANDIDATE,2.405625303,133.14221,2454966.142,0.0,,0.467,0.6283,,163.5,0.012218,59.30023,1.11,0.0344,88.98,1180.0,459.66,26.3,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2291,0.4603,3.2466037,8.087268,12.0,1,0.0,1.0,11111111111111111000000000000000,-1.0,,,5450.0,4.573,0.07,0.83,0.939,,292.72079,43.076809,14.709,15.312,14.643,14.45,14.359,13.412,13.036,12.921,0.157,19.514704,43.07656,-0.6,-0.88,8e-05,0.00016,1.38,0.27,1.41,1.32,0.25,1.35
CANDIDATE,CANDIDATE,0.7735301,132.1961,2454965.196,0.0,,0.336,1.335,,185.4,0.012694,2.47418,1.87,0.017,85.49,2474.0,8868.22,4.28,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.303,0.3166,4.843506,10.901756,14.2,1,231.0,1.0,00000000000001100000000000000000,0.9494,,,6296.0,4.217,-0.14,1.35,1.093,,296.28384,43.033981,14.752,15.207,14.72,14.557,14.477,13.603,13.32,13.189,0.0,19.752299,43.03481,1.7,3.0,-0.0003,-0.00046,1.41,0.26,1.43,1.18,0.59,1.32
CANDIDATE,CANDIDATE,2.42186898,132.7886605,2454965.789,,,,6.22,,,,,,,,,,,,,,,,4.918115,8.2015295,,1,562.0,1.0,11111111111111111000000000000000,,,,,,,,,,294.6015,43.159935,13.583,14.309,13.54,13.27,,12.281,12.032,11.952,0.001,19.640094,43.15958,-0.23,-1.28,7e-06,4.3e-05,-0.04,0.15,0.16,-0.07,0.14,0.15
CANDIDATE,CANDIDATE,0.839907158,131.69426,2454964.694,0.0,,0.23,1.019,,119.6,0.009904,6.45959,0.92,0.0162,87.89,1640.0,1705.12,6.22,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1496,0.5746,3.508915,8.66117,10.7,1,1546.0,1.0,01111111111111111000000000000000,0.9755,,,5120.0,4.478,0.07,0.853,0.797,,284.12521,45.628052,15.695,16.458,15.634,15.369,15.257,14.2,13.674,13.589,0.003,18.941751,45.62741,2.7,-2.3,-0.00024,0.00021,-0.22,0.08,0.23,-0.28,-0.06,0.29
CANDIDATE,CANDIDATE,1.7613778,132.989,2454965.989,0.0,,0.159,1.355,,359.3,0.017585,6.09714,2.32,0.0302,89.09,1824.0,2621.69,10.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3103,0.2947,3.2664354,8.230377,10.5,1,55.0,1.0,00000000000000011000000000000000,0.1899,,,6544.0,4.349,-0.14,1.207,1.193,,293.17194,45.677391,15.02,15.388,14.966,14.863,14.798,13.971,13.708,13.557,0.014,19.544798,45.67811,0.0,2.6,0.0,-0.00087,-0.24,0.18,0.3,-0.2,0.2,0.27
CANDIDATE,CANDIDATE,11.7728146,138.78586,2454971.786,0.0,,0.407,4.132,,77.1,0.008052,1.10525,0.93,0.097,88.84,788.0,90.86,20.08,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2291,0.4603,3.8606138,7.914059,9.9,1,113.0,1.0,11111111111111111000000000000000,0.3602,,,5410.0,4.333,0.12,1.056,0.875,,280.71948,47.07222,13.717,14.206,13.663,13.507,13.423,12.461,12.162,12.108,0.005,18.714525,47.07277,-3.9,2.0,0.00025,-0.00011,-1.88,-0.53,1.95,-1.79,-0.28,1.82
CANDIDATE,CANDIDATE,2.46506501,132.8845,2454965.885,0.0,,0.6323,6.218,,39.8,0.006079,0.04836,1.14,0.0395,75.06,1999.0,3777.82,2.495,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3216,0.2615,5.949512,10.800519,10.3,1,253.0,1.0,10011001100110011000000000000000,,,,6881.0,4.101,-0.24,1.714,1.356,,288.21976,47.041279,12.446,12.641,12.381,12.349,12.354,11.567,11.38,11.309,0.002,19.2146554,47.041181,0.2,-0.36,-2.7e-05,3.1e-05,-0.06,0.09,0.11,-0.09,-0.04,0.09
CANDIDATE,CANDIDATE,1.758599866,131.7968,2454964.797,0.0,,0.035,0.2729,,237.8,0.020185,773.46448,1.6,0.0262,89.95,1101.0,347.1,50.19,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1037,0.6349,6.8914123,9.095007,11.9,1,761.0,1.0,11111111111111111000000000000000,,,,4744.0,4.606,0.1,0.725,0.772,,289.96161,47.08036,15.59,16.492,15.501,15.204,14.997,13.93,13.368,13.215,0.0,19.330759,47.08108,-0.6,2.6,0.00012,-0.00046,0.66,0.0,0.66,0.62,-0.03,0.62
CANDIDATE,CANDIDATE,14.1573717,135.5991,2454968.599,0.0,,0.138,3.786,,130.0,0.010471,2.20803,1.1,0.1161,89.72,778.0,86.67,28.6,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2916,0.3447,3.3878822,8.303003,9.3,3,66.0,3.0,01100111011101110000000000000000,0.316,,,6122.0,4.487,-0.18,0.964,1.041,,292.31601,42.626251,14.718,15.15,14.656,14.533,14.458,13.553,13.201,13.19,0.986,19.48773,42.62619,-0.1,-0.2,3e-05,-1e-05,1.35,0.52,1.45,1.38,0.67,1.54
CANDIDATE,CANDIDATE,1.291964282,132.63733,2454965.637,0.0,,0.461,1.8378,,28640.0,0.157434,2.15776,10.97,0.0199,85.4,1249.0,572.64,5.75,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1908,0.5172,64.46646,72.48936,45.8,1,822.0,1.0,11111110111011101000000000000000,0.9602,,,4995.0,4.624,-0.72,0.638,0.625,,287.26074,48.846512,13.238,13.926,13.192,12.944,12.786,11.795,11.328,11.209,0.0,19.150736,48.84683,0.735,1.151,-0.0006,-0.00053,-0.008,0.024,0.026,0.032,0.449,0.45
CANDIDATE,CANDIDATE,37.4646974,138.6533,2454971.653,0.0,,0.2,4.954,,51.6,0.006627,2.49643,0.97,0.2238,89.8,677.0,49.61,57.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3023,0.3153,4.338561,7.4136095,10.3,1,37.0,1.0,11111111111111111000000000000000,0.8625,,,6266.0,4.209,-0.22,1.342,1.06,,290.478,48.854645,12.052,12.964,12.165,,,11.113,10.87,10.827,0.103,19.365189,48.85429,-0.4,-1.3,1.6e-05,5.9e-05,0.59,1.69,1.79,0.52,1.57,1.65
CANDIDATE,CANDIDATE,6.31915999,134.14866,2454967.149,0.0,,0.575,3.465,,34.4,0.005591,0.72485,1.04,0.0693,87.14,1369.0,829.72,11.52,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3036,0.3098,3.759319,8.191573,9.8,2,207.0,3.0,11111111111111111000000000000000,0.8461,,,6254.0,4.019,-0.26,1.706,1.11,,298.20261,44.925831,13.096,13.528,13.065,12.911,12.848,11.964,11.713,11.643,0.093,19.880166,44.92639,-0.3,2.0,1.1e-05,-5.7e-05,0.41,0.68,0.8,0.45,0.8,0.92
CANDIDATE,CANDIDATE,2.58393841,131.80729,2454964.807,0.0,,0.229,2.169,,49.4,0.006485,2.02431,0.77,0.0373,88.53,1470.0,1103.3,8.94,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.302,0.319,8.547259,8.625569,8.5,2,495.0,2.0,11111111111111111000000000000000,0.7522,,,6164.0,4.378,-0.12,1.09,1.032,,288.46909,46.78368,13.874,14.268,13.793,13.705,13.598,12.734,12.444,12.42,0.017,19.2313,46.78318,1.0,-1.8,-4.1e-05,7.8e-05,-0.61,-0.14,0.63,-0.59,-0.24,0.64
CANDIDATE,CANDIDATE,6.5595368,132.0079,2454965.008,0.0,,0.378,4.324,,26.3,0.004742,0.55549,0.62,0.0708,88.0,1079.0,320.09,10.81,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2844,0.3661,3.4668548,7.928007,10.1,2,192.0,2.0,11111111111111111000000000000000,0.5127,,,5950.0,4.323,0.14,1.196,1.1,,294.12488,46.67289,12.788,13.153,12.741,12.632,12.6,11.729,11.453,11.409,0.051,19.608303,46.67346,-0.8,2.0,1.8e-05,-5.4e-05,0.51,2.19,2.25,0.6,2.16,2.25
CANDIDATE,CANDIDATE,31.5322987,160.3251,2454993.325,0.0,,0.0671,3.49,,106.4,0.00923,6.36525,0.74,0.182,89.95,461.0,10.65,69.4,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1951,0.508,4.2839875,7.2454295,7.8,4,41.0,4.0,11111111111111111000000000000000,,,,5183.0,4.608,-0.18,0.739,0.818,,286.86548,41.989079,14.29,14.922,14.223,14.019,13.908,12.853,12.488,12.301,0.044,19.124353,41.98835,-0.5,-2.6,8e-05,0.00027,0.0,-2.1,2.1,-0.17,-2.4,2.4
CANDIDATE,CANDIDATE,14.7510068,141.1622,2454974.162,0.0,,0.75,2.25,,381.1,0.019469,3.59511,1.7,0.1104,88.76,629.0,36.94,34.6,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2043,0.4966,2.9552543,8.5887375,9.5,3,72.0,3.0,00011111111111111000000000000000,0.9223,,,5295.0,4.548,-0.1,0.8,0.825,,295.90503,45.40543,15.85,16.55,15.787,15.551,15.401,14.307,13.912,13.905,0.246,19.727039,45.40583,1.4,1.4,-0.00057,-0.00048,-0.51,-1.21,1.31,-0.53,-1.03,1.16
CANDIDATE,CANDIDATE,54.54312996,169.8591463,2455002.859,,,,7.03,,,,,,,,,,,,,,,,6.2821712,8.4574585,,1,7.0,4.0,11111111111111111000000000000000,,,,,,,,,,293.54141,47.007912,11.642,11.811,11.585,11.574,11.604,10.789,10.62,10.572,0.026,19.5694319,47.007813,0.19,-0.35,-6.4e-05,2e-05,0.34,0.16,0.38,0.34,0.02,0.34
CANDIDATE,CANDIDATE,12.9284553,137.18564,2454970.186,0.0,,0.2446,2.49,,297.9,0.015708,6.76552,0.64,0.0795,89.38,343.0,3.26,39.1,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3491,0.3762,7.0937934,7.1527185,8.2,1,108.0,1.0,11111111111111111000000000000000,,,,3578.0,4.893,-0.2,0.375,0.401,,291.97635,49.575771,15.72,17.302,15.889,15.043,14.58,13.355,12.716,12.517,0.144,19.465137,49.57578,1.7,0.0,-0.00042,0.00015,-0.12,-0.68,0.69,0.04,-0.03,0.05
CANDIDATE,CANDIDATE,4.02018903,134.84387,2454967.844,0.0,,0.505,3.616,,18.5,0.004022,0.47491,0.6,0.0502,86.09,1337.0,754.66,7.4,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2638,0.4046,3.845631,9.124618,14.4,3,300.0,2.0,11111111111111111000000000000000,0.9461,,,5788.0,4.178,0.12,1.376,1.039,,288.39529,39.872627,11.158,11.805,11.219,,,10.118,9.858,9.792,0.0,19.226335,39.8719,-0.73,-2.6,1e-05,4.6e-05,-0.02,-0.44,0.44,-0.14,-0.91,0.92
CANDIDATE,CANDIDATE,3.33930957,134.15098,2454967.151,0.0,,0.934,2.597,,91.3,0.010966,0.10189,1.2,0.0438,76.2,1205.0,498.37,3.92,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2555,0.4191,3.5675344,8.40802,10.7,3,360.0,3.0,11111111111111111000000000000000,0.6773,,,5700.0,4.434,0.16,1.006,1.003,,289.5484,40.1642,14.955,15.456,14.917,14.74,14.656,13.773,13.471,13.412,0.402,19.303225,40.16391,0.0,-1.0,0.0,8e-05,0.08,0.34,0.35,0.08,0.22,0.23
CANDIDATE,CANDIDATE,4.29251656,134.4818,2454967.482,0.0,,1.007,4.254,,249.5,0.034481,0.00931,3.66,0.0527,61.12,1144.0,403.88,2.09,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2889,0.3511,3.438032,8.809927,11.0,2,265.0,1.0,00011111111111111000000000000000,0.5568,,,6032.0,4.485,-0.06,0.973,1.055,,297.9487,45.255039,15.85,16.367,15.789,15.628,15.509,14.604,14.337,14.198,0.899,19.863242,45.25489,-0.1,-0.5,-2e-05,7e-05,-0.1,0.14,0.18,-0.18,0.04,0.2
CANDIDATE,CANDIDATE,4.98792404,133.6552,2454966.655,0.0,,0.069,1.618,,346.2,0.016879,10.37968,0.73,0.0425,89.83,485.0,13.07,23.9,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3976,0.3142,3.2336745,8.656733,9.7,2,261.0,1.0,01111111111111111000000000000000,0.9826,,,3606.0,4.859,-0.2,0.395,0.413,,293.2811,38.082241,15.555,17.128,15.728,14.88,14.447,13.204,12.551,12.372,0.0,19.5520779,38.08242,0.22,0.65,-0.00023,0.00039,1.3,-5.5,5.6,0.11,0.38,0.39
CANDIDATE,CANDIDATE,5.68325648,134.87698,2454967.877,0.0,,0.844,1.778,,44.6,0.006922,1.41961,0.97,0.0584,86.4,1257.0,589.92,13.43,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3001,0.3078,2.4699445,7.1500635,10.0,2,233.0,2.0,11111111111111111000000000000000,0.1707,,,6072.0,4.133,-0.76,1.286,0.818,,294.49487,43.91362,13.093,13.474,13.055,12.93,12.873,12.033,11.731,11.66,0.297,19.632966,43.9133,-1.0,-1.2,4.5e-05,3.9e-05,-0.29,-0.79,0.84,-0.17,-0.89,0.91
CANDIDATE,CANDIDATE,91.649983,175.7156,2455008.716,0.0,,0.2136,10.294,,193.6,0.012908,0.68807,2.27,0.4363,89.95,568.0,24.57,67.4,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3164,0.2771,4.6610813,7.140234,8.7,2,5.0,2.0,11111011101110111000000000000000,,,,6705.0,4.145,-0.16,1.608,1.325,,294.93198,39.81242,12.964,13.246,12.913,12.843,12.806,12.052,11.874,11.797,0.052,19.662122,39.8126,-0.4,0.64,9e-05,-0.00024,0.34,0.48,0.59,0.2,0.51,0.55
CANDIDATE,CANDIDATE,541.742985,374.45854,2455207.459,0.0,,0.041,10.47,,1038.6,0.029681,4.33615,3.39,1.3418,89.99,248.0,0.9,407.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3032,0.3147,11.904207,17.805895,25.9,3,3.0,3.0,11111111111111111000000000000000,0.3725,,,6373.0,4.438,-0.24,1.047,1.094,,298.21509,39.955101,13.718,14.055,13.665,13.574,13.536,12.714,12.461,12.395,0.667,19.8810078,39.954985,0.04,-0.42,0.00021,9e-05,0.6,-0.6,0.85,0.58,-0.64,0.87
CANDIDATE,CANDIDATE,44.113873,164.8337,2454997.834,0.0,,0.032,3.956,,196.3,0.01296,6.23922,4.9,0.3101,89.95,1158.0,424.45,86.26,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2862,0.2926,5.797873,8.796513,6.6,1,7.0,4.0,11111011101110111000000000000000,,,,7854.0,3.669,-0.12,3.462,2.039,,294.31064,39.049702,12.667,12.788,12.626,12.61,12.608,11.874,11.768,11.708,0.524,19.6207016,39.049754,-0.32,0.2,7e-05,-4e-05,-0.29,0.45,0.54,-0.29,0.56,0.63
CANDIDATE,CANDIDATE,482.62011,314.0653,2455147.065,0.0,,0.1786,12.86,,324.0,0.016595,1.91938,1.98,1.2328,89.95,263.0,1.12,287.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3047,0.311,7.162561,7.369342,8.1,1,3.0,1.0,11111111111111111000000000000000,,,,6315.0,4.389,-0.16,1.095,1.066,,298.27673,39.903851,14.519,14.93,14.472,14.343,14.263,13.438,13.156,13.087,0.75,19.885105,39.90363,-0.4,-0.8,0.00027,9e-05,-0.18,1.28,1.29,-0.23,1.18,1.2
CANDIDATE,CANDIDATE,10.1551587,139.292,2454972.292,0.0,,0.2256,1.802,,141.6,0.010784,14.00749,0.94,0.083,89.95,721.0,63.73,42.4,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2209,0.4713,7.5890994,7.187836,6.8,1,134.0,1.0,11111111111111111000000000000000,,,,5275.0,4.505,-0.3,0.796,0.739,,290.56674,40.449902,15.413,16.091,15.358,15.122,14.985,13.937,13.419,13.391,0.0,19.371073,40.45099,-1.7,3.9,0.00035,-0.00088,-0.55,-1.67,1.76,-0.6,-1.84,1.93
CANDIDATE,CANDIDATE,0.708965461,132.20988,2454965.21,0.0,,0.6201,3.946,,87.2,0.008974,0.09194,1.13,0.0164,62.45,2417.0,8061.29,1.347,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3115,0.2916,8.601799,8.175266,13.1,1,1890.0,1.0,11111111111111111000000000000000,,,,6528.0,4.384,-0.16,1.155,1.177,,290.48553,40.630699,12.798,13.068,12.736,12.683,12.696,11.881,11.639,11.593,0.06,19.3657101,40.630796,0.28,0.34,-1e-05,-1.3e-05,-0.03,0.11,0.12,-0.08,0.18,0.19
CANDIDATE,CANDIDATE,11.76872507,137.1077498,2454970.108,,,,1.11,,,,,,,,,,,,,,,,8.637261,7.2292895,,1,112.0,1.0,11111111111111111000000000000000,,,,,,,,,,292.5253,41.197231,15.327,16.476,15.263,14.835,14.594,13.444,12.813,12.698,0.1,19.50168,41.19703,-0.2,-0.7,-0.0001,0.00037,-2.3,-0.2,2.3,-2.4,-0.1,2.4
CANDIDATE,CANDIDATE,608.20572,160.7147,2454993.715,0.0,,0.0082,13.63,,554.2,0.02065,2.15156,1.46,1.2285,89.95,143.0,0.1,348.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.0954,0.6448,11.790815,7.215216,11.3,1,3.0,1.0,11111111111111111000000000000000,,,,4486.0,4.642,-0.16,0.646,0.668,,291.95438,41.826969,15.059,16.094,15.008,14.616,14.368,13.271,12.65,12.496,0.425,19.463607,41.82682,-0.7,-0.5,0.00032,0.00032,0.05,-0.5,0.5,-0.07,-0.5,0.5
CANDIDATE,CANDIDATE,7.2274321,134.4726,2454967.473,0.0,,0.003,4.967,,173.3,0.012051,0.51788,1.28,0.0744,89.99,967.0,206.77,11.27,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2889,0.3511,3.0982773,7.709472,9.2,3,131.0,2.0,01110111011101110000000000000000,0.8102,,,6075.0,4.486,-0.12,0.969,1.048,,285.72079,40.85696,15.832,16.315,15.794,15.625,15.566,14.753,14.325,14.318,0.832,19.048072,40.85687,0.8,-0.3,-0.00013,6e-05,0.0,0.43,0.43,0.0,0.34,0.34
CANDIDATE,CANDIDATE,91.069934,196.391,2455029.391,0.0,,0.5939,17.33,,12.7,0.003433,0.07812,1.59,0.5548,88.81,1103.0,349.47,32.5,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.294,0.2267,5.9010334,7.355421,8.7,1,16.0,3.0,11111111111111111000000000000000,,,,9051.0,3.623,0.21,4.232,2.738,,295.51334,42.31879,9.748,9.663,9.776,9.92,10.012,9.399,9.408,9.378,0.07,19.70071,42.3173,-7.1,-5.5,0.0001,8e-05,5.9,-3.5,6.9,3.6,-3.8,5.3
CANDIDATE,CANDIDATE,366.088938,165.426,2454998.426,0.0,,0.89,11.887,,537.9,0.024943,0.24063,2.57,0.9845,89.57,257.0,1.03,119.5,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2916,0.3447,13.1379595,21.286785,29.0,1,3.0,1.0,11111111111111111000000000000000,0.7987,,,5941.0,4.464,-0.24,0.945,0.948,,291.35892,43.93681,11.616,12.512,11.726,,,10.338,10.045,9.981,0.159,19.4239375,43.936757,0.36,-0.19,-0.0001,0.00013,0.05,-0.65,0.65,0.08,-0.48,0.49
CANDIDATE,CANDIDATE,414.45008,318.0665,2455151.067,0.0,,0.9853,19.15,,729.5,0.03813,0.01741,7.01,1.2215,88.81,364.0,4.17,54.1,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3261,0.2539,9.055124,7.501694,19.0,1,3.0,1.0,11111111111111111000000000000000,,,,7037.0,4.136,-0.16,1.683,1.417,,292.8259,44.098389,13.913,14.149,13.842,13.812,13.767,12.914,12.723,12.711,0.056,19.521744,44.09829,0.67,-0.35,-0.0004,0.00016,-0.89,0.63,1.09,-0.92,0.52,1.06
CANDIDATE,CANDIDATE,5.43103616,134.41711,2454967.417,0.0,,0.816,2.469,,66.8,0.008369,0.64138,0.66,0.0532,85.32,873.0,137.1,10.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2337,0.4535,3.0287008,9.414078,10.8,5,214.0,3.0,11111111111111111000000000000000,0.2964,,,5374.0,4.555,-0.68,0.721,0.68,,288.83136,47.551991,13.851,14.42,13.809,13.606,13.499,12.536,12.123,12.052,0.018,19.255431,47.55163,0.21,-1.3,-3e-06,0.000111,-0.5,-1.18,1.28,-0.4,-1.16,1.23
CANDIDATE,CANDIDATE,328.32211,144.0773,2454977.077,0.0,,0.1169,13.53,,399.0,0.017786,1.15674,1.3,0.8367,89.95,193.0,0.33,187.5,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1682,0.5469,7.6498203,7.358604,8.2,1,3.0,1.0,10101010101010101000000000000000,,,,4906.0,4.648,-0.32,0.668,0.736,,290.90695,44.291779,14.937,15.706,14.893,14.607,14.444,13.34,12.858,12.742,0.577,19.393785,44.29205,-0.4,1.0,0.00026,-0.00022,0.1,-2.4,2.4,0.24,-1.93,1.95
CANDIDATE,CANDIDATE,381.97977,163.1805,2454996.18,0.0,,0.2178,15.7,,900.0,0.027038,0.84106,1.55,0.8367,89.95,132.0,0.07,186.5,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2779,0.4524,6.9154906,7.8080487,10.4,1,3.0,1.0,11111111111111000000000000000,,,,3761.0,4.724,0.0,0.526,0.535,,288.96823,44.448341,15.494,16.963,15.679,14.865,14.483,13.196,12.533,12.354,0.001,19.264556,44.44957,0.3,4.4,0.00061,-0.0023,0.01,1.6,1.6,0.61,3.7,3.8
CANDIDATE,CANDIDATE,67.412998,196.1263,2455029.126,0.0,,0.5109,9.1,,126.1,0.010613,0.50112,1.57,0.344,89.38,572.0,25.32,49.4,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3113,0.2914,3.8052638,7.157765,6.2,1,6.0,4.0,11111111111111111000000000000000,,,,6525.0,4.248,-0.18,1.359,1.194,,296.70224,44.449451,13.667,14.005,13.622,13.522,13.482,12.646,12.44,12.369,0.112,19.780131,44.44959,-0.72,0.52,0.00015,-0.00011,0.15,-0.4,0.42,0.2,-0.38,0.43
CANDIDATE,CANDIDATE,359.8249913,284.5268595,2455117.527,,,,5.22,,,,,,,,,,,,,,,,9.25967,10.8141775,,1,3.0,1.0,11111111111111000000000000000,,,,,,,,,,289.0155,44.88205,15.733,16.621,15.659,15.352,15.188,14.041,13.501,13.385,0.0,19.26778137,44.8817258,3.087,-1.167,0.0,0.0,,,,,,
